"items","support","count"
"{complete,few existing stories,few existing units,proposed construction type5,some estimates cost,some revised stories}",0.119442907212691,2590
"{complete,few existing stories,Permit type8,proposed construction type5,some estimates cost,some revised stories}",0.118658919018631,2573
"{complete,few existing stories,few units,proposed construction type5,some estimates cost,some revised stories}",0.106161224866261,2302
"{complete,few districts,few units,proposed construction type5,some estimates cost,some revised stories}",0.107913669064748,2340
"{complete,few proposed units,few units,proposed construction type5,some estimates cost,some revised stories}",0.107913669064748,2340
"{complete,few existing units,few units,proposed construction type5,some estimates cost,some revised stories}",0.107913669064748,2340
"{complete,few units,Permit type8,proposed construction type5,some estimates cost,some revised stories}",0.10717579782328,2324
"{complete,few districts,Permit type8,proposed construction type5,some estimates cost,some revised stories}",0.122163807415606,2649
"{complete,few proposed units,Permit type8,proposed construction type5,some estimates cost,some revised stories}",0.122163807415606,2649
"{complete,few existing units,Permit type8,proposed construction type5,some estimates cost,some revised stories}",0.122163807415606,2649
"{complete,few districts,few existing units,proposed construction type5,some estimates cost,some revised stories}",0.122947795609666,2666
"{complete,few existing units,few proposed units,proposed construction type5,some estimates cost,some revised stories}",0.122947795609666,2666
"{complete,few districts,few proposed units,proposed construction type5,some estimates cost,some revised stories}",0.122947795609666,2666
"{complete,few districts,proposed construction type5,some estimates cost,some revised stories}",0.122947795609666,2666
"{complete,few proposed units,proposed construction type5,some estimates cost,some revised stories}",0.122947795609666,2666
"{complete,few existing units,proposed construction type5,some estimates cost,some revised stories}",0.122947795609666,2666
"{complete,Permit type8,proposed construction type5,some estimates cost,some revised stories}",0.122163807415606,2649
"{complete,few units,proposed construction type5,some estimates cost,some revised stories}",0.107913669064748,2340
"{complete,few existing stories,proposed construction type5,some estimates cost,some revised stories}",0.119442907212691,2590
"{complete,few proposed stories,proposed construction type5,some estimates cost,some revised stories}",0.119442907212691,2590
"{complete,existing construction type5,proposed construction type5,some estimates cost,some revised stories}",0.122947795609666,2666
"{complete,existing construction type5,few districts,few proposed stories,some estimates cost,some revised stories}",0.119442907212691,2590
"{complete,existing construction type5,few proposed stories,few proposed units,some estimates cost,some revised stories}",0.119442907212691,2590
"{complete,existing construction type5,few existing units,few proposed stories,some estimates cost,some revised stories}",0.119442907212691,2590
"{complete,existing construction type5,few proposed stories,Permit type8,some estimates cost,some revised stories}",0.118658919018631,2573
"{complete,existing construction type5,few proposed stories,few units,some estimates cost,some revised stories}",0.106161224866261,2302
"{complete,existing construction type5,few existing stories,few proposed stories,some estimates cost,some revised stories}",0.119442907212691,2590
"{complete,existing construction type5,few districts,few existing stories,some estimates cost,some revised stories}",0.119442907212691,2590
"{complete,existing construction type5,few existing stories,few proposed units,some estimates cost,some revised stories}",0.119442907212691,2590
"{complete,existing construction type5,few existing stories,few existing units,some estimates cost,some revised stories}",0.119442907212691,2590
"{complete,existing construction type5,few existing stories,Permit type8,some estimates cost,some revised stories}",0.118658919018631,2573
"{complete,existing construction type5,few existing stories,few units,some estimates cost,some revised stories}",0.106161224866261,2302
"{complete,existing construction type5,few districts,few units,some estimates cost,some revised stories}",0.107913669064748,2340
"{complete,existing construction type5,few proposed units,few units,some estimates cost,some revised stories}",0.107913669064748,2340
"{complete,existing construction type5,few existing units,few units,some estimates cost,some revised stories}",0.107913669064748,2340
"{complete,existing construction type5,few units,Permit type8,some estimates cost,some revised stories}",0.10717579782328,2324
"{complete,existing construction type5,few districts,Permit type8,some estimates cost,some revised stories}",0.122163807415606,2649
"{complete,existing construction type5,few proposed units,Permit type8,some estimates cost,some revised stories}",0.122163807415606,2649
"{complete,existing construction type5,few existing units,Permit type8,some estimates cost,some revised stories}",0.122163807415606,2649
"{complete,existing construction type5,few districts,few existing units,some estimates cost,some revised stories}",0.122947795609666,2666
"{complete,existing construction type5,few existing units,few proposed units,some estimates cost,some revised stories}",0.122947795609666,2666
"{complete,existing construction type5,few districts,few proposed units,some estimates cost,some revised stories}",0.122947795609666,2666
"{complete,existing construction type5,few districts,some estimates cost,some revised stories}",0.122947795609666,2666
"{complete,existing construction type5,few proposed units,some estimates cost,some revised stories}",0.122947795609666,2666
"{complete,existing construction type5,few existing units,some estimates cost,some revised stories}",0.122947795609666,2666
"{complete,existing construction type5,Permit type8,some estimates cost,some revised stories}",0.122163807415606,2649
"{complete,existing construction type5,few units,some estimates cost,some revised stories}",0.107913669064748,2340
"{complete,existing construction type5,few existing stories,some estimates cost,some revised stories}",0.119442907212691,2590
"{complete,existing construction type5,few proposed stories,some estimates cost,some revised stories}",0.119442907212691,2590
"{complete,few districts,few existing stories,few proposed stories,some estimates cost,some revised stories}",0.127006087437742,2754
"{complete,few existing stories,few proposed stories,few proposed units,some estimates cost,some revised stories}",0.127006087437742,2754
"{complete,few existing stories,few existing units,few proposed stories,some estimates cost,some revised stories}",0.127006087437742,2754
"{complete,few existing stories,few proposed stories,Permit type8,some estimates cost,some revised stories}",0.12617598229109,2736
"{complete,few existing stories,few proposed stories,few units,some estimates cost,some revised stories}",0.111971960892824,2428
"{complete,few districts,few proposed stories,few units,some estimates cost,some revised stories}",0.111971960892824,2428
"{complete,few proposed stories,few proposed units,few units,some estimates cost,some revised stories}",0.111971960892824,2428
"{complete,few existing units,few proposed stories,few units,some estimates cost,some revised stories}",0.111971960892824,2428
"{complete,few proposed stories,few units,Permit type8,some estimates cost,some revised stories}",0.111234089651356,2412
"{complete,few districts,few proposed stories,Permit type8,some estimates cost,some revised stories}",0.12617598229109,2736
"{complete,few proposed stories,few proposed units,Permit type8,some estimates cost,some revised stories}",0.12617598229109,2736
"{complete,few existing units,few proposed stories,Permit type8,some estimates cost,some revised stories}",0.12617598229109,2736
"{complete,few districts,few existing units,few proposed stories,some estimates cost,some revised stories}",0.127006087437742,2754
"{complete,few existing units,few proposed stories,few proposed units,some estimates cost,some revised stories}",0.127006087437742,2754
"{complete,few districts,few proposed stories,few proposed units,some estimates cost,some revised stories}",0.127006087437742,2754
"{complete,few districts,few proposed stories,some estimates cost,some revised stories}",0.127006087437742,2754
"{complete,few proposed stories,few proposed units,some estimates cost,some revised stories}",0.127006087437742,2754
"{complete,few existing units,few proposed stories,some estimates cost,some revised stories}",0.127006087437742,2754
"{complete,few proposed stories,Permit type8,some estimates cost,some revised stories}",0.12617598229109,2736
"{complete,few proposed stories,few units,some estimates cost,some revised stories}",0.111971960892824,2428
"{complete,few existing stories,few proposed stories,some estimates cost,some revised stories}",0.127006087437742,2754
"{complete,few districts,few existing stories,few units,some estimates cost,some revised stories}",0.112018077845416,2429
"{complete,few existing stories,few proposed units,few units,some estimates cost,some revised stories}",0.112018077845416,2429
"{complete,few existing stories,few existing units,few units,some estimates cost,some revised stories}",0.112018077845416,2429
"{complete,few existing stories,few units,Permit type8,some estimates cost,some revised stories}",0.111280206603948,2413
"{complete,few districts,few existing stories,Permit type8,some estimates cost,some revised stories}",0.126222099243682,2737
"{complete,few existing stories,few proposed units,Permit type8,some estimates cost,some revised stories}",0.126222099243682,2737
"{complete,few existing stories,few existing units,Permit type8,some estimates cost,some revised stories}",0.126222099243682,2737
"{complete,few districts,few existing stories,few existing units,some estimates cost,some revised stories}",0.127052204390334,2755
"{complete,few existing stories,few existing units,few proposed units,some estimates cost,some revised stories}",0.127052204390334,2755
"{complete,few districts,few existing stories,few proposed units,some estimates cost,some revised stories}",0.127052204390334,2755
"{complete,few districts,few existing stories,some estimates cost,some revised stories}",0.127052204390334,2755
"{complete,few existing stories,few proposed units,some estimates cost,some revised stories}",0.127052204390334,2755
"{complete,few existing stories,few existing units,some estimates cost,some revised stories}",0.127052204390334,2755
"{complete,few existing stories,Permit type8,some estimates cost,some revised stories}",0.126222099243682,2737
"{complete,few existing stories,few units,some estimates cost,some revised stories}",0.112018077845416,2429
"{complete,few districts,few units,Permit type8,some estimates cost,some revised stories}",0.1412562257886,3063
"{complete,few proposed units,few units,Permit type8,some estimates cost,some revised stories}",0.141117874930825,3060
"{complete,few existing units,few units,Permit type8,some estimates cost,some revised stories}",0.141117874930825,3060
"{complete,few districts,few existing units,few units,some estimates cost,some revised stories}",0.14204021398266,3080
"{complete,few existing units,few proposed units,few units,some estimates cost,some revised stories}",0.14204021398266,3080
"{complete,few districts,few proposed units,few units,some estimates cost,some revised stories}",0.14204021398266,3080
"{complete,few districts,few units,some estimates cost,some revised stories}",0.142178564840435,3083
"{complete,few proposed units,few units,some estimates cost,some revised stories}",0.14204021398266,3080
"{complete,few existing units,few units,some estimates cost,some revised stories}",0.14204021398266,3080
"{complete,few units,Permit type8,some estimates cost,some revised stories}",0.1412562257886,3063
"{complete,few districts,few existing units,Permit type8,some estimates cost,some revised stories}",0.171601180593986,3721
"{complete,few existing units,few proposed units,Permit type8,some estimates cost,some revised stories}",0.171601180593986,3721
"{complete,few districts,few proposed units,Permit type8,some estimates cost,some revised stories}",0.171601180593986,3721
"{complete,few districts,Permit type8,some estimates cost,some revised stories}",0.171739531451762,3724
"{complete,few proposed units,Permit type8,some estimates cost,some revised stories}",0.171601180593986,3721
"{complete,few existing units,Permit type8,some estimates cost,some revised stories}",0.171601180593986,3721
"{complete,few districts,few existing units,few proposed units,some estimates cost,some revised stories}",0.172707987456189,3745
"{complete,few districts,few existing units,some estimates cost,some revised stories}",0.172707987456189,3745
"{complete,few existing units,few proposed units,some estimates cost,some revised stories}",0.172707987456189,3745
"{complete,few districts,few proposed units,some estimates cost,some revised stories}",0.172707987456189,3745
"{complete,few districts,some estimates cost,some revised stories}",0.172846338313964,3748
"{complete,few proposed units,some estimates cost,some revised stories}",0.172707987456189,3745
"{complete,few existing units,some estimates cost,some revised stories}",0.172707987456189,3745
"{complete,Permit type8,some estimates cost,some revised stories}",0.171739531451762,3724
"{complete,few units,some estimates cost,some revised stories}",0.142178564840435,3083
"{complete,few existing stories,some estimates cost,some revised stories}",0.127052204390334,2755
"{complete,few proposed stories,some estimates cost,some revised stories}",0.127006087437742,2754
"{complete,existing construction type5,some estimates cost,some revised stories}",0.122947795609666,2666
"{complete,proposed construction type5,some estimates cost,some revised stories}",0.122947795609666,2666
"{existing construction type5,few districts,few proposed stories,proposed construction type5,some estimates cost,some revised stories}",0.172569636598414,3742
"{existing construction type5,few proposed stories,few proposed units,proposed construction type5,some estimates cost,some revised stories}",0.172569636598414,3742
"{existing construction type5,few existing units,few proposed stories,proposed construction type5,some estimates cost,some revised stories}",0.172569636598414,3742
"{existing construction type5,few proposed stories,Permit type8,proposed construction type5,some estimates cost,some revised stories}",0.171462829736211,3718
"{existing construction type5,few proposed stories,few units,proposed construction type5,some estimates cost,some revised stories}",0.155229662423907,3366
"{existing construction type5,few existing stories,few proposed stories,proposed construction type5,some estimates cost,some revised stories}",0.172569636598414,3742
"{existing construction type5,few districts,few existing stories,proposed construction type5,some estimates cost,some revised stories}",0.172569636598414,3742
"{existing construction type5,few existing stories,few proposed units,proposed construction type5,some estimates cost,some revised stories}",0.172569636598414,3742
"{existing construction type5,few existing stories,few existing units,proposed construction type5,some estimates cost,some revised stories}",0.172569636598414,3742
"{existing construction type5,few existing stories,Permit type8,proposed construction type5,some estimates cost,some revised stories}",0.171462829736211,3718
"{existing construction type5,few existing stories,few units,proposed construction type5,some estimates cost,some revised stories}",0.155229662423907,3366
"{existing construction type5,few districts,few units,proposed construction type5,some estimates cost,some revised stories}",0.157996679579413,3426
"{existing construction type5,few proposed units,few units,proposed construction type5,some estimates cost,some revised stories}",0.157996679579413,3426
"{existing construction type5,few existing units,few units,proposed construction type5,some estimates cost,some revised stories}",0.157996679579413,3426
"{existing construction type5,few units,Permit type8,proposed construction type5,some estimates cost,some revised stories}",0.156935989669803,3403
"{existing construction type5,few districts,Permit type8,proposed construction type5,some estimates cost,some revised stories}",0.17662792842649,3830
"{existing construction type5,few proposed units,Permit type8,proposed construction type5,some estimates cost,some revised stories}",0.17662792842649,3830
"{existing construction type5,few existing units,Permit type8,proposed construction type5,some estimates cost,some revised stories}",0.17662792842649,3830
"{existing construction type5,few districts,few existing units,proposed construction type5,some estimates cost,some revised stories}",0.177734735288692,3854
"{existing construction type5,few existing units,few proposed units,proposed construction type5,some estimates cost,some revised stories}",0.177734735288692,3854
"{existing construction type5,few districts,few proposed units,proposed construction type5,some estimates cost,some revised stories}",0.177734735288692,3854
"{existing construction type5,few districts,proposed construction type5,some estimates cost,some revised stories}",0.177734735288692,3854
"{existing construction type5,few proposed units,proposed construction type5,some estimates cost,some revised stories}",0.177734735288692,3854
"{existing construction type5,few existing units,proposed construction type5,some estimates cost,some revised stories}",0.177734735288692,3854
"{existing construction type5,Permit type8,proposed construction type5,some estimates cost,some revised stories}",0.17662792842649,3830
"{existing construction type5,few units,proposed construction type5,some estimates cost,some revised stories}",0.157996679579413,3426
"{existing construction type5,few existing stories,proposed construction type5,some estimates cost,some revised stories}",0.172569636598414,3742
"{existing construction type5,few proposed stories,proposed construction type5,some estimates cost,some revised stories}",0.172569636598414,3742
"{few districts,few existing stories,few proposed stories,proposed construction type5,some estimates cost,some revised stories}",0.172615753551005,3743
"{few existing stories,few proposed stories,few proposed units,proposed construction type5,some estimates cost,some revised stories}",0.172615753551005,3743
"{few existing stories,few existing units,few proposed stories,proposed construction type5,some estimates cost,some revised stories}",0.172615753551005,3743
"{few existing stories,few proposed stories,Permit type8,proposed construction type5,some estimates cost,some revised stories}",0.171508946688803,3719
"{few existing stories,few proposed stories,few units,proposed construction type5,some estimates cost,some revised stories}",0.155275779376499,3367
"{few districts,few proposed stories,few units,proposed construction type5,some estimates cost,some revised stories}",0.155275779376499,3367
"{few proposed stories,few proposed units,few units,proposed construction type5,some estimates cost,some revised stories}",0.155275779376499,3367
"{few existing units,few proposed stories,few units,proposed construction type5,some estimates cost,some revised stories}",0.155275779376499,3367
"{few proposed stories,few units,Permit type8,proposed construction type5,some estimates cost,some revised stories}",0.154215089466888,3344
"{few districts,few proposed stories,Permit type8,proposed construction type5,some estimates cost,some revised stories}",0.171508946688803,3719
"{few proposed stories,few proposed units,Permit type8,proposed construction type5,some estimates cost,some revised stories}",0.171508946688803,3719
"{few existing units,few proposed stories,Permit type8,proposed construction type5,some estimates cost,some revised stories}",0.171508946688803,3719
"{few districts,few existing units,few proposed stories,proposed construction type5,some estimates cost,some revised stories}",0.172615753551005,3743
"{few existing units,few proposed stories,few proposed units,proposed construction type5,some estimates cost,some revised stories}",0.172615753551005,3743
"{few districts,few proposed stories,few proposed units,proposed construction type5,some estimates cost,some revised stories}",0.172615753551005,3743
"{few districts,few proposed stories,proposed construction type5,some estimates cost,some revised stories}",0.172615753551005,3743
"{few proposed stories,few proposed units,proposed construction type5,some estimates cost,some revised stories}",0.172615753551005,3743
"{few existing units,few proposed stories,proposed construction type5,some estimates cost,some revised stories}",0.172615753551005,3743
"{few proposed stories,Permit type8,proposed construction type5,some estimates cost,some revised stories}",0.171508946688803,3719
"{few proposed stories,few units,proposed construction type5,some estimates cost,some revised stories}",0.155275779376499,3367
"{few existing stories,few proposed stories,proposed construction type5,some estimates cost,some revised stories}",0.172615753551005,3743
"{few districts,few existing stories,few units,proposed construction type5,some estimates cost,some revised stories}",0.155275779376499,3367
"{few existing stories,few proposed units,few units,proposed construction type5,some estimates cost,some revised stories}",0.155275779376499,3367
"{few existing stories,few existing units,few units,proposed construction type5,some estimates cost,some revised stories}",0.155275779376499,3367
"{few existing stories,few units,Permit type8,proposed construction type5,some estimates cost,some revised stories}",0.154215089466888,3344
"{few districts,few existing stories,Permit type8,proposed construction type5,some estimates cost,some revised stories}",0.171508946688803,3719
"{few existing stories,few proposed units,Permit type8,proposed construction type5,some estimates cost,some revised stories}",0.171508946688803,3719
"{few existing stories,few existing units,Permit type8,proposed construction type5,some estimates cost,some revised stories}",0.171508946688803,3719
"{few districts,few existing stories,few existing units,proposed construction type5,some estimates cost,some revised stories}",0.172615753551005,3743
"{few existing stories,few existing units,few proposed units,proposed construction type5,some estimates cost,some revised stories}",0.172615753551005,3743
"{few districts,few existing stories,few proposed units,proposed construction type5,some estimates cost,some revised stories}",0.172615753551005,3743
"{few districts,few existing stories,proposed construction type5,some estimates cost,some revised stories}",0.172615753551005,3743
"{few existing stories,few proposed units,proposed construction type5,some estimates cost,some revised stories}",0.172615753551005,3743
"{few existing stories,few existing units,proposed construction type5,some estimates cost,some revised stories}",0.172615753551005,3743
"{few existing stories,Permit type8,proposed construction type5,some estimates cost,some revised stories}",0.171508946688803,3719
"{few existing stories,few units,proposed construction type5,some estimates cost,some revised stories}",0.155275779376499,3367
"{few districts,few units,Permit type8,proposed construction type5,some estimates cost,some revised stories}",0.156982106622394,3404
"{few proposed units,few units,Permit type8,proposed construction type5,some estimates cost,some revised stories}",0.156982106622394,3404
"{few existing units,few units,Permit type8,proposed construction type5,some estimates cost,some revised stories}",0.156982106622394,3404
"{few districts,few existing units,few units,proposed construction type5,some estimates cost,some revised stories}",0.158042796532005,3427
"{few existing units,few proposed units,few units,proposed construction type5,some estimates cost,some revised stories}",0.158042796532005,3427
"{few districts,few proposed units,few units,proposed construction type5,some estimates cost,some revised stories}",0.158042796532005,3427
"{few districts,few units,proposed construction type5,some estimates cost,some revised stories}",0.158042796532005,3427
"{few proposed units,few units,proposed construction type5,some estimates cost,some revised stories}",0.158042796532005,3427
"{few existing units,few units,proposed construction type5,some estimates cost,some revised stories}",0.158042796532005,3427
"{few units,Permit type8,proposed construction type5,some estimates cost,some revised stories}",0.156982106622394,3404
"{few districts,few existing units,Permit type8,proposed construction type5,some estimates cost,some revised stories}",0.176674045379081,3831
"{few existing units,few proposed units,Permit type8,proposed construction type5,some estimates cost,some revised stories}",0.176674045379081,3831
"{few districts,few proposed units,Permit type8,proposed construction type5,some estimates cost,some revised stories}",0.176674045379081,3831
"{few districts,Permit type8,proposed construction type5,some estimates cost,some revised stories}",0.176674045379081,3831
"{few proposed units,Permit type8,proposed construction type5,some estimates cost,some revised stories}",0.176674045379081,3831
"{few existing units,Permit type8,proposed construction type5,some estimates cost,some revised stories}",0.176674045379081,3831
"{few districts,few existing units,few proposed units,proposed construction type5,some estimates cost,some revised stories}",0.177780852241284,3855
"{few districts,few existing units,proposed construction type5,some estimates cost,some revised stories}",0.177780852241284,3855
"{few existing units,few proposed units,proposed construction type5,some estimates cost,some revised stories}",0.177780852241284,3855
"{few districts,few proposed units,proposed construction type5,some estimates cost,some revised stories}",0.177780852241284,3855
"{few districts,proposed construction type5,some estimates cost,some revised stories}",0.177780852241284,3855
"{few proposed units,proposed construction type5,some estimates cost,some revised stories}",0.177780852241284,3855
"{few existing units,proposed construction type5,some estimates cost,some revised stories}",0.177780852241284,3855
"{Permit type8,proposed construction type5,some estimates cost,some revised stories}",0.176674045379081,3831
"{few units,proposed construction type5,some estimates cost,some revised stories}",0.158042796532005,3427
"{few existing stories,proposed construction type5,some estimates cost,some revised stories}",0.172615753551005,3743
"{few proposed stories,proposed construction type5,some estimates cost,some revised stories}",0.172615753551005,3743
"{existing construction type5,proposed construction type5,some estimates cost,some revised stories}",0.177734735288692,3854
"{existing construction type5,few districts,few existing stories,few proposed stories,some estimates cost,some revised stories}",0.172569636598414,3742
"{existing construction type5,few existing stories,few proposed stories,few proposed units,some estimates cost,some revised stories}",0.172569636598414,3742
"{existing construction type5,few existing stories,few existing units,few proposed stories,some estimates cost,some revised stories}",0.172569636598414,3742
"{existing construction type5,few existing stories,few proposed stories,Permit type8,some estimates cost,some revised stories}",0.171462829736211,3718
"{existing construction type5,few existing stories,few proposed stories,few units,some estimates cost,some revised stories}",0.155229662423907,3366
"{existing construction type5,few districts,few proposed stories,few units,some estimates cost,some revised stories}",0.155229662423907,3366
"{existing construction type5,few proposed stories,few proposed units,few units,some estimates cost,some revised stories}",0.155229662423907,3366
"{existing construction type5,few existing units,few proposed stories,few units,some estimates cost,some revised stories}",0.155229662423907,3366
"{existing construction type5,few proposed stories,few units,Permit type8,some estimates cost,some revised stories}",0.154168972514296,3343
"{existing construction type5,few districts,few proposed stories,Permit type8,some estimates cost,some revised stories}",0.171462829736211,3718
"{existing construction type5,few proposed stories,few proposed units,Permit type8,some estimates cost,some revised stories}",0.171462829736211,3718
"{existing construction type5,few existing units,few proposed stories,Permit type8,some estimates cost,some revised stories}",0.171462829736211,3718
"{existing construction type5,few districts,few existing units,few proposed stories,some estimates cost,some revised stories}",0.172569636598414,3742
"{existing construction type5,few existing units,few proposed stories,few proposed units,some estimates cost,some revised stories}",0.172569636598414,3742
"{existing construction type5,few districts,few proposed stories,few proposed units,some estimates cost,some revised stories}",0.172569636598414,3742
"{existing construction type5,few districts,few proposed stories,some estimates cost,some revised stories}",0.172569636598414,3742
"{existing construction type5,few proposed stories,few proposed units,some estimates cost,some revised stories}",0.172569636598414,3742
"{existing construction type5,few existing units,few proposed stories,some estimates cost,some revised stories}",0.172569636598414,3742
"{existing construction type5,few proposed stories,Permit type8,some estimates cost,some revised stories}",0.171462829736211,3718
"{existing construction type5,few proposed stories,few units,some estimates cost,some revised stories}",0.155229662423907,3366
"{existing construction type5,few existing stories,few proposed stories,some estimates cost,some revised stories}",0.172569636598414,3742
"{existing construction type5,few districts,few existing stories,few units,some estimates cost,some revised stories}",0.155229662423907,3366
"{existing construction type5,few existing stories,few proposed units,few units,some estimates cost,some revised stories}",0.155229662423907,3366
"{existing construction type5,few existing stories,few existing units,few units,some estimates cost,some revised stories}",0.155229662423907,3366
"{existing construction type5,few existing stories,few units,Permit type8,some estimates cost,some revised stories}",0.154168972514296,3343
"{existing construction type5,few districts,few existing stories,Permit type8,some estimates cost,some revised stories}",0.171462829736211,3718
"{existing construction type5,few existing stories,few proposed units,Permit type8,some estimates cost,some revised stories}",0.171462829736211,3718
"{existing construction type5,few existing stories,few existing units,Permit type8,some estimates cost,some revised stories}",0.171462829736211,3718
"{existing construction type5,few districts,few existing stories,few existing units,some estimates cost,some revised stories}",0.172569636598414,3742
"{existing construction type5,few existing stories,few existing units,few proposed units,some estimates cost,some revised stories}",0.172569636598414,3742
"{existing construction type5,few districts,few existing stories,few proposed units,some estimates cost,some revised stories}",0.172569636598414,3742
"{existing construction type5,few districts,few existing stories,some estimates cost,some revised stories}",0.172569636598414,3742
"{existing construction type5,few existing stories,few proposed units,some estimates cost,some revised stories}",0.172569636598414,3742
"{existing construction type5,few existing stories,few existing units,some estimates cost,some revised stories}",0.172569636598414,3742
"{existing construction type5,few existing stories,Permit type8,some estimates cost,some revised stories}",0.171462829736211,3718
"{existing construction type5,few existing stories,few units,some estimates cost,some revised stories}",0.155229662423907,3366
"{existing construction type5,few districts,few units,Permit type8,some estimates cost,some revised stories}",0.156982106622394,3404
"{existing construction type5,few proposed units,few units,Permit type8,some estimates cost,some revised stories}",0.156982106622394,3404
"{existing construction type5,few existing units,few units,Permit type8,some estimates cost,some revised stories}",0.156982106622394,3404
"{existing construction type5,few districts,few existing units,few units,some estimates cost,some revised stories}",0.158042796532005,3427
"{existing construction type5,few existing units,few proposed units,few units,some estimates cost,some revised stories}",0.158042796532005,3427
"{existing construction type5,few districts,few proposed units,few units,some estimates cost,some revised stories}",0.158042796532005,3427
"{existing construction type5,few districts,few units,some estimates cost,some revised stories}",0.158042796532005,3427
"{existing construction type5,few proposed units,few units,some estimates cost,some revised stories}",0.158042796532005,3427
"{existing construction type5,few existing units,few units,some estimates cost,some revised stories}",0.158042796532005,3427
"{existing construction type5,few units,Permit type8,some estimates cost,some revised stories}",0.156982106622394,3404
"{existing construction type5,few districts,few existing units,Permit type8,some estimates cost,some revised stories}",0.176674045379081,3831
"{existing construction type5,few existing units,few proposed units,Permit type8,some estimates cost,some revised stories}",0.176674045379081,3831
"{existing construction type5,few districts,few proposed units,Permit type8,some estimates cost,some revised stories}",0.176674045379081,3831
"{existing construction type5,few districts,Permit type8,some estimates cost,some revised stories}",0.176674045379081,3831
"{existing construction type5,few proposed units,Permit type8,some estimates cost,some revised stories}",0.176674045379081,3831
"{existing construction type5,few existing units,Permit type8,some estimates cost,some revised stories}",0.176674045379081,3831
"{existing construction type5,few districts,few existing units,few proposed units,some estimates cost,some revised stories}",0.177780852241284,3855
"{existing construction type5,few districts,few existing units,some estimates cost,some revised stories}",0.177780852241284,3855
"{existing construction type5,few existing units,few proposed units,some estimates cost,some revised stories}",0.177780852241284,3855
"{existing construction type5,few districts,few proposed units,some estimates cost,some revised stories}",0.177780852241284,3855
"{existing construction type5,few districts,some estimates cost,some revised stories}",0.177780852241284,3855
"{existing construction type5,few proposed units,some estimates cost,some revised stories}",0.177780852241284,3855
"{existing construction type5,few existing units,some estimates cost,some revised stories}",0.177780852241284,3855
"{existing construction type5,Permit type8,some estimates cost,some revised stories}",0.176674045379081,3831
"{existing construction type5,few units,some estimates cost,some revised stories}",0.158042796532005,3427
"{existing construction type5,few existing stories,some estimates cost,some revised stories}",0.172569636598414,3742
"{existing construction type5,few proposed stories,some estimates cost,some revised stories}",0.172569636598414,3742
"{few districts,few existing stories,few proposed stories,few units,some estimates cost,some revised stories}",0.164084117321527,3558
"{few existing stories,few proposed stories,few proposed units,few units,some estimates cost,some revised stories}",0.164084117321527,3558
"{few existing stories,few existing units,few proposed stories,few units,some estimates cost,some revised stories}",0.164084117321527,3558
"{few existing stories,few proposed stories,few units,Permit type8,some estimates cost,some revised stories}",0.162931193506733,3533
"{few districts,few existing stories,few proposed stories,Permit type8,some estimates cost,some revised stories}",0.182761483121195,3963
"{few existing stories,few proposed stories,few proposed units,Permit type8,some estimates cost,some revised stories}",0.182761483121195,3963
"{few existing stories,few existing units,few proposed stories,Permit type8,some estimates cost,some revised stories}",0.182761483121195,3963
"{few districts,few existing stories,few existing units,few proposed stories,some estimates cost,some revised stories}",0.184052757793765,3991
"{few existing stories,few existing units,few proposed stories,few proposed units,some estimates cost,some revised stories}",0.184052757793765,3991
"{few districts,few existing stories,few proposed stories,few proposed units,some estimates cost,some revised stories}",0.184052757793765,3991
"{few districts,few existing stories,few proposed stories,some estimates cost,some revised stories}",0.184052757793765,3991
"{few existing stories,few proposed stories,few proposed units,some estimates cost,some revised stories}",0.184052757793765,3991
"{few existing stories,few existing units,few proposed stories,some estimates cost,some revised stories}",0.184052757793765,3991
"{few existing stories,few proposed stories,Permit type8,some estimates cost,some revised stories}",0.182761483121195,3963
"{few existing stories,few proposed stories,few units,some estimates cost,some revised stories}",0.164084117321527,3558
"{few districts,few proposed stories,few units,Permit type8,some estimates cost,some revised stories}",0.162931193506733,3533
"{few proposed stories,few proposed units,few units,Permit type8,some estimates cost,some revised stories}",0.162931193506733,3533
"{few existing units,few proposed stories,few units,Permit type8,some estimates cost,some revised stories}",0.162931193506733,3533
"{few districts,few existing units,few proposed stories,few units,some estimates cost,some revised stories}",0.164084117321527,3558
"{few existing units,few proposed stories,few proposed units,few units,some estimates cost,some revised stories}",0.164084117321527,3558
"{few districts,few proposed stories,few proposed units,few units,some estimates cost,some revised stories}",0.164084117321527,3558
"{few districts,few proposed stories,few units,some estimates cost,some revised stories}",0.164084117321527,3558
"{few proposed stories,few proposed units,few units,some estimates cost,some revised stories}",0.164084117321527,3558
"{few existing units,few proposed stories,few units,some estimates cost,some revised stories}",0.164084117321527,3558
"{few proposed stories,few units,Permit type8,some estimates cost,some revised stories}",0.162931193506733,3533
"{few districts,few existing units,few proposed stories,Permit type8,some estimates cost,some revised stories}",0.182761483121195,3963
"{few existing units,few proposed stories,few proposed units,Permit type8,some estimates cost,some revised stories}",0.182761483121195,3963
"{few districts,few proposed stories,few proposed units,Permit type8,some estimates cost,some revised stories}",0.182761483121195,3963
"{few districts,few proposed stories,Permit type8,some estimates cost,some revised stories}",0.182761483121195,3963
"{few proposed stories,few proposed units,Permit type8,some estimates cost,some revised stories}",0.182761483121195,3963
"{few existing units,few proposed stories,Permit type8,some estimates cost,some revised stories}",0.182761483121195,3963
